시도,시군구,읍면,동리,단지코드,단지명,단지분류,법정동주소,우편번호,도로명주소,분양형태,사용승인일,가입일,동수,세대수,분양세대수,임대세대수,임대세대수(공공),임대세대수(민간),관리방식,난방방식,복도유형,시공사,시행사,주택관리업자,주택관리업자 사업자등록번호,일반관리-관리방식,일반관리-인원,경비관리-관리방식,경비관리-인원,경비관리-계약업체,청소관리-관리방식,청소관리-인원,청소관리-계약업체,음식물 처리방법,소독관리-관리방식,소독관리-계약업체,연간소독횟수,소독방법,건물구조,전기-수전용량,전기-세대전기계약방식,전기안전관리자선임여부,화재수신반방식,급수방식,승강기관리-관리방식,승강기(승객용),승강기(화물용),승강기(승객+화물),승강기(장애인),승강기(비상용),승강기(기타),총주차대수,지상주차대수,지하주차대수,CCTV대수,홈네트워크,긴급자동차 출입가능한 출입문,선택한출입문의 주차관제시스템,긴급전용번호판자동인식여부,긴급자동차 출입방법,긴급자동차 즉시통과,관리사무소 주소,관리사무소 연락처,관리사무소 팩스,부대복리시설,최고층수,최고층수(건축물대장상),지하층수,차량보유대수(전체),차량보유대수(전기차),전기충전기설치여부(지상),전기충전기설치여부(지하),전기차전용주차면수(지상),전기차전용주차면수(지하),외부인개방여부(지상),외부인개방여부(지하),이용가능시작시간(지상),이용가능시작시간(지하),이용종료시작시간(지상),이용종료시작시간(지하),전기차충전시설(상세),전기차 충전시설 설치대수(지상),전기차 충전시설 설치대수(지하),입주편의시설
서울특별시,구로구,,구로동,A15283803,구로금호어울림,아파트,서울특별시 구로구 구로동 49 구로금호어울림,8297.0,서울특별시 구로구 공원로 26,분양,19970602.0,20090511,1,166.0,166.0,0.0,0,0.0,위탁관리,개별난방,복도식,금호건설,금호건설,주식회사 푸른종합주택관리,5528101377,위탁관리,2.0,위탁관리,2.0,,자치관리(직영),2.0,,차량수거방식,위탁관리,,12,분무식,철근콘크리트구조,650,단일계약,위탁선임,P형,고가수조식,위탁관리,2.0,0.0,0.0,0.0,0.0,0.0,127.0,27.0,100.0,32.0,무,정문,유,여,,가능,구로구 공원로 26,028559845,028559846,"관리사무소, 노인정, 보육시설",22,22.0,4.0,176.0,3.0,미설치,설치,0.0,3.0,,입주민전용,,24시 0분,,24시 0분,◆1◆|지하|벽부형충전기|AC단상 5핀|완속|3|(주)나이스파크|,0.0,3.0,있음
서울특별시,구로구,,구로동,A15283806,구로다솜금호,아파트,서울특별시 구로구 구로동 43-4 구로다솜금호,8296.0,서울특별시 구로구 새말로16길 70,분양,19951116.0,20090511,1,285.0,285.0,0.0,0,0.0,위탁관리,개별난방,혼합식,금호건설,금호건설,광인산업(주),2118612532,위탁관리,4.0,위탁관리,4.0,강일기업,위탁관리,2.0,강일기업,음식물쓰레기종량제,위탁관리,한영방제,4,"도포식,분무식",철근콘크리트구조,884,단일계약,위탁선임,P형,부스타방식,위탁관리,4.0,0.0,0.0,0.0,0.0,0.0,221.0,42.0,179.0,24.0,무,정문,무,,,가능,서울 구로구 새말로 16길 70,0260977169,028530395,"관리사무소, 노인정, 보육시설, 어린이놀이터, 자전거보관소",24,24.0,3.0,290.0,4.0,설치,미설치,4.0,0.0,,,0시 0분,시 분,24시 0분,시 분,"◆1◆|지상|스탠드형충전기|AC단상 5핀|완속|1|한화모티브|,◆2◆|지상|벽부형충전기|AC단상 5핀|완속|3|한화모티브|",4.0,0.0,없음
서울특별시,구로구,,구로동,A15284302,구로대성스카이렉스,주상복합,서울특별시 구로구 구로동 107-1 구로대성스카이렉스,8298.0,서울특별시 구로구 공원로 27,분양,20060425.0,20090511,2,160.0,160.0,0.0,0,0.0,위탁관리,개별난방,계단식,대성산업(주),공원빌라 재건축조합,(주)신화시스템즈,1378124657,위탁관리,3.0,위탁관리,2.0,(주)밝은티에스,위탁관리,2.0,,음식물쓰레기종량제,위탁관리,,12,"도포식,분무식,독이식",철근콘크리트구조,1535,단일계약,상주선임,R형,부스타방식,위탁관리,6.0,0.0,0.0,0.0,0.0,0.0,225.0,14.0,211.0,48.0,무,지상주차장,무,,,가능,서울시 구로구 공원로 27,028308303,028308304,"관리사무소, 노인정, 어린이놀이터",23,23.0,4.0,210.0,5.0,미설치,설치,0.0,5.0,,입주민전용,,12시 12분,,23시 0분,◆1◆|지하|벽부형충전기|AC단상 5핀|완속|5|(주)클린일렉스|,0.0,5.0,없음
서울특별시,구로구,,구로동,A15205405,구로두산,아파트,서울특별시 구로구 구로동 1265 구로두산,8313.0,서울특별시 구로구 도림로 59,분양,19981130.0,20090511,10,1285.0,1285.0,0.0,0,0.0,위탁관리,개별난방,혼합식,두산건설,구로6구역재개발조합,우리관리(주),1148123107,위탁관리,9.0,위탁관리,10.0,아이원서비스,위탁관리,10.0,강일기업,거점장비수거방식,위탁관리,에이스나무병원,12,"도포식,분무식",철골철근콘크리트구조,3500,단일계약,상주선임,R형,부스타방식,위탁관리,19.0,0.0,0.0,0.0,0.0,0.0,814.0,40.0,774.0,101.0,무,정문,유,여,,가능,서울시 구로구 도림로59,028645146,028645148,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 유치원, 자전거보관소",25,25.0,3.0,912.0,11.0,미설치,설치,0.0,11.0,외부인허용,입주민전용,시 분,0시 0분,시 분,0시 0분,"◆1◆|지하|벽부형충전기|AC단상 5핀|완속|11|지에스차지비|,◆2◆|지하|벽부형충전기|직접입력|완속|30|지앤차이|",0.0,41.0,없음
서울특별시,구로구,,구로동,A15205305,구로두산위브,아파트,서울특별시 구로구 구로동 1278 구로두산위브,8375.0,서울특별시 구로구 디지털로31길 85,분양,20060728.0,20090511,9,660.0,660.0,0.0,0,0.0,위탁관리,개별난방,혼합식,두산건설,두산건설,서림주택관리(주),1088138338,위탁관리,5.0,위탁관리,6.0,(주)경진이앤지,위탁관리,6.0,(유)탄천산업,음식물쓰레기종량제,위탁관리,(주)창세환경,12,"도포식,분무식,독이식",철근콘크리트구조,3040,단일계약,상주선임,R형,부스타방식,위탁관리,14.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,585.0,127.0,유,정문,유,여,,가능,서울시 구로구 디지털로31길 85,028301380,028301411,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 자전거보관소",21,21.0,2.0,585.0,7.0,미설치,설치,0.0,12.0,,입주민전용,시 분,0시 0분,시 분,23시 59분,◆1◆|지하|벽부형충전기|AC단상 5핀|완속|12|(주)플러그링크|,0.0,12.0,없음
서울특별시,구로구,,구로동,A15205002,구로두산제2,아파트,서울특별시 구로구 구로동 1266 구로두산제2,8313.0,서울특별시 구로구 도림로 59,임대,19981130.0,20090511,1,442.0,0.0,442.0,442,0.0,위탁관리,개별난방,복도식,두산건설,두산건설,태영건물종합관리 주식회사,1248619468,위탁관리,4.0,위탁관리,2.0,다보산업관리(주),위탁관리,2.0,,차량수거방식,위탁관리,,4,"도포식,분무식",철근콘크리트구조,1100,단일계약,위탁선임,P형,고가수조식,위탁관리,5.0,0.0,0.0,0.0,0.0,0.0,136.0,35.0,101.0,39.0,무,정문,무,,,가능,구로구 구로4동1266번지,028392051,028392052,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",21,21.0,2.0,0.0,0.0,미설치,미설치,0.0,0.0,외부인허용,외부인허용,,,,,,,,없음
서울특별시,구로구,,구로동,A15284603,구로럭키,아파트,서울특별시 구로구 구로동 1257 구로럭키,8305.0,서울특별시 구로구 도림로 107,분양,19920625.0,20090511,2,427.0,427.0,0.0,0,0.0,위탁관리,개별난방,복도식,럭키개발,구로4지구재개발조합,광인산업(주),2118612532,위탁관리,4.0,위탁관리,8.0,(주)세연종합관리,위탁관리,3.0,(주) 세연종합관리,음식물쓰레기종량제,위탁관리,부림위생 (주),4,"도포식,분무식",철근콘크리트구조,1100,단일계약,위탁선임,P형,부스타방식,위탁관리,5.0,0.0,0.0,0.0,0.0,0.0,246.0,246.0,0.0,32.0,무,정문,유,여,,가능,구로구도림로107,028370069,028370131,"관리사무소, 노인정, 어린이놀이터, 휴게시설, 유치원, 자전거보관소",15,15.0,1.0,363.0,0.0,미설치,미설치,0.0,0.0,,,시 분,시 분,시 분,시 분,,,,없음
서울특별시,구로구,,구로동,A15285503,구로보광,아파트,서울특별시 구로구 구로동 440 구로보광,8284.0,서울특별시 구로구 가마산로 231,분양,19840629.0,20090511,9,340.0,340.0,0.0,0,0.0,자치관리,개별난방,계단식,보광주택,보광주택, , ,자치관리,2.0,자치관리,4.0,,자치관리,4.0,,차량수거방식,위탁관리,,4,"도포식,분무식",철근콘크리트구조,0,기타,기타,P형,수도직결식,,,0.0,0.0,0.0,0.0,0.0,340.0,340.0,0.0,1.0,무,정문,무,,,가능,서울특별시 구로구 가마산로 231번지,028576621,0267356621,"관리사무소, 노인정",5,5.0,0.0,0.0,0.0,미설치,미설치,0.0,0.0,,,시 분,시 분,시 분,시 분,,,,없음
서울특별시,구로구,,구로동,A15284906,구로삼성래미안,아파트,서울특별시 구로구 구로동 256-1 구로삼성래미안,8371.0,서울특별시 구로구 디지털로31길 90,분양,20040529.0,20090511,16,1244.0,1244.0,0.0,0,0.0,위탁관리,개별난방,혼합식,삼성물산,삼성물산,에이제이대원 주식회사,1178106882,위탁관리,11.0,위탁관리,11.0,(주)세이프원,위탁관리,14.0,,차량수거방식,위탁관리,,12,-,철근콘크리트구조,4000,단일계약,상주선임,R형,부스타방식,위탁관리,27.0,0.0,0.0,0.0,0.0,0.0,1470.0,110.0,1360.0,170.0,유,정문,유,부,관리자 등이 긴급자동차임을 확인한 후 차단기를 수동으로 개방해 주는 경우,불가능,서울 구로구 구로3동 256~1,028567146,028568387,"관리사무소, 노인정, 보육시설, 어린이놀이터, 자전거보관소, 기타",25,25.0,2.0,1465.0,0.0,미설치,설치,0.0,30.0,,,,24시 0분,,24시 0분,"◆1◆|지하|벽부형충전기|DC콤보 7핀|완속|29|휴맥스브이|,◆2◆|지하|벽부형충전기|DC콤보 7핀|급속|1|휴맥스브이|",0.0,30.0,없음
서울특별시,구로구,,구로동,A15284305,구로새솔금호,아파트,서울특별시 구로구 구로동 108-2 구로새솔금호,8298.0,서울특별시 구로구 공원로 35,분양,19960701.0,20090511,1,272.0,272.0,0.0,0,0.0,위탁관리,개별난방,혼합식,금호건설,삼성주택조합외 8개조합,서림주택관리(주),1088138338,위탁관리,4.0,위탁관리,2.0,듀델코리아,위탁관리,3.0,,음식물쓰레기종량제,위탁관리,,12,"도포식,분무식,독이식",철근콘크리트구조,1050,단일계약,위탁선임,P형,고가수조식,위탁관리,5.0,0.0,0.0,0.0,0.0,1.0,224.0,38.0,186.0,40.0,무,정문,유,여,,가능,서울시 구로구 공원로 35,028598864,028649738,"관리사무소, 노인정, 보육시설, 어린이놀이터, 자전거보관소",24,24.0,3.0,300.0,5.0,미설치,설치,0.0,4.0,,,,0시 0분,,0시 0분,◆1◆|지하|벽부형충전기|AC단상 5핀|완속|4|주식회사 클린일렉스|,0.0,4.0,없음
서울특별시,구로구,,구로동,A15284204,구로성호주상복합,주상복합,"서울특별시 구로구 구로동 104-9,서울특별시 구로구 구로동 283 구로성호주상복합",8301.0,서울특별시 구로구 가마산로 283,분양,20020506.0,20090511,1,206.0,206.0,0.0,0,0.0,위탁관리,개별난방,복도식,성호건설(주),성호건설(주),서림주택관리(주),1088138338,위탁관리,2.0,위탁관리,2.0,태영(주),위탁관리,1.0,태영(주),음식물쓰레기종량제,위탁관리,비젬코,4,도포식,철골콘크리트구조,900,단일계약,위탁선임,P형,부스타방식,위탁관리,0.0,0.0,2.0,0.0,0.0,0.0,163.0,14.0,149.0,17.0,무,정문,무,,,가능,서울시 구로구 구로동 가마산로283,028629334,028629335,"관리사무소, 자전거보관소",17,17.0,5.0,149.0,1.0,미설치,설치,0.0,2.0,,입주민전용,시 분,23시 0분,시 분,23시 0분,◆1◆|지하|스탠드형충전기|AC단상 5핀|완속|2|kt|,0.0,2.0,없음
서울특별시,구로구,,구로동,A15205301,구로신성미소지움,아파트,서울특별시 구로구 구로동 1274 구로신성미소지움,8393.0,서울특별시 구로구 시흥대로161길 50,분양,20031204.0,20090511,4,240.0,240.0,0.0,0,0.0,위탁관리,개별난방,계단식,신성건설(주),남부아파트 재건축조합,(주)신대한관리,1388116747,위탁관리,4.0,위탁관리,4.0,(유)우원티엠,위탁관리,2.0,,음식물쓰레기종량제,위탁관리,,4,"도포식,분무식",철근콘크리트구조,850,단일계약,위탁선임,R형,부스타방식,위탁관리,8.0,0.0,0.0,0.0,0.0,0.0,252.0,98.0,154.0,60.0,무,정문,무,,,가능,서울시 구로구 시흥대로 161길 50,028662988,028662989,"관리사무소, 노인정, 어린이놀이터, 휴게시설, 자전거보관소, 기타",15,15.0,1.0,3.0,3.0,설치,미설치,5.0,0.0,,,12시 24분,시 분,12시 24분,시 분,◆1◆|지상|벽부형충전기|AC3상 7핀|완속|||,,0.0,없음
서울특별시,구로구,,구로동,A10022146,구로영화참마음아파트,,서울특별시 구로구 구로동 1268- 구로영화참마음아파트,,,분양,20010504.0,20241018,1,125.0,125.0,0.0,0,0.0,위탁관리,개별난방,계단식,영화건설주식회사,영화건설주식회사,주식회사 씨엠관리,3488102345,위탁관리,,,,,,,,,,,,-,,,,,,,,,,,,,,0.0,,,,,,,,,가능,서울시 구로구 구일로8길 79,028526614,028526615,,0,,0.0,,,,,,,,,,,,,,,,없음
서울특별시,구로구,,구로동,A10023471,구로오네뜨시티,,서울특별시 구로구 구로동 103-6 구로오네뜨시티,8301.0,서울특별시 구로구 가마산로25길 9,분양,20220128.0,20221228,1,208.0,208.0,0.0,0,0.0,위탁관리,개별난방,계단식,남해종합건설(주),(주)에이텐피에프브이, , ,위탁관리,10.0,,,,위탁관리,4.0,,음식물쓰레기종량제,위탁관리,,12,분무식,철골철근콘크리트구조,3200,종합계약,상주선임,P형,부스타방식,위탁관리,4.0,0.0,0.0,0.0,0.0,1.0,255.0,0.0,255.0,181.0,무,지상주차장,무,,,가능,구로동 103-6,028538270,028538277,"관리사무소, 주민공동시설, 휴게시설",20,20.0,4.0,255.0,1.0,미설치,설치,0.0,1.0,,입주민전용,,24시 0분,,24시 0분,◆1◆|지하|벽부형충전기|AC단상 5핀|완속|1|대영체비|,0.0,1.0,없음
서울특별시,구로구,,구로동,A15286801,구로우방,아파트,서울특별시 구로구 구로동 642-46 구로우방,8323.0,서울특별시 구로구 구일로 154-17,분양,19930922.0,20090511,2,256.0,256.0,0.0,0,0.0,위탁관리,중앙난방,복도식,우방,우방,신한영주택관리(주),2198117685,위탁관리,5.0,위탁관리,4.0,신한영주택관리(주),위탁관리,2.0,(주)뉴맨테크,차량수거방식,위탁관리,(주)승진개발,4,"도포식,분무식",철근콘크리트구조,745,단일계약,상주선임,P형,부스타방식,위탁관리,4.0,0.0,0.0,0.0,0.0,0.0,203.0,127.0,76.0,26.0,무,지상주차장,무,,,가능,서울 구로구 구로동 642-46,028536432,0260910680,"관리사무소, 노인정, 보육시설, 어린이놀이터, 자전거보관소",15,15.0,2.0,0.0,3.0,미설치,미설치,0.0,0.0,,,시 분,시 분,시 분,시 분,,,,없음
서울특별시,구로구,,구로동,A15283809,구로우성,아파트,서울특별시 구로구 구로동 23 구로우성,8289.0,서울특별시 구로구 공원로6가길 67,분양,19850628.0,20090511,3,344.0,344.0,0.0,0,0.0,자치관리,개별난방,혼합식,우성건설,우원건축연구소, , ,자치관리,5.0,자치관리(직영),4.0,,위탁관리,3.0,삼우서비스(주),음식물쓰레기종량제,위탁관리,(주)진성이앤지,12,"분무식,독이식",철근콘크리트구조,945,단일계약,위탁선임,P형,부스타방식,위탁관리,8.0,0.0,0.0,0.0,0.0,0.0,288.0,288.0,0.0,26.0,무,정문,무,,,가능,"서울시 구로구 공원로 6가길 67,76 관리사무소(구로동,구로우성아파트)",028556139,0267396139,"관리사무소, 노인정, 보육시설, 어린이놀이터, 자전거보관소",15,15.0,0.0,323.0,0.0,미설치,미설치,0.0,0.0,,,,,,,,,,없음
서울특별시,구로구,,구로동,A15205103,구로우성(1동),아파트,서울특별시 구로구 구로동 1058 구로우성(1동),8324.0,서울특별시 구로구 구일로8길 31,분양,19951116.0,20090511,3,296.0,296.0,0.0,0,0.0,위탁관리,개별난방,계단식,우성건설,구로연합주택조합,우리관리(주),1148123107,위탁관리,4.0,위탁관리,4.0,서비스뱅크,위탁관리,3.0,,기타,위탁관리,,12,"도포식,분무식,기구부착식,기구설치식,독이식",철근콘크리트구조,850,단일계약,상주선임,P형,부스타방식,위탁관리,9.0,0.0,0.0,0.0,9.0,0.0,228.0,88.0,140.0,48.0,무,정문,무,,,가능,서울시 구로구 구일로 8길 31,028529435,0267379600,"관리사무소, 노인정, 어린이놀이터, 휴게시설",18,18.0,1.0,2.0,2.0,미설치,미설치,0.0,0.0,,,,,,,,,,없음
서울특별시,구로구,,구로동,A15286602,구로월드,아파트,서울특별시 구로구 구로동 1262 구로월드,8215.0,서울특별시 구로구 구로중앙로 229,분양,19981224.0,20090511,2,189.0,189.0,0.0,0,0.0,위탁관리,개별난방,혼합식,월드건설주식회사,월드건설,우리관리(주),1148123107,위탁관리,4.0,위탁관리,3.0,경진이앤지,위탁관리,2.0,듀델코리아,음식물쓰레기종량제,위탁관리,대양환경,12,"도포식,분무식",철근콘크리트구조,500,종합계약,위탁선임,P형,고가수조식,위탁관리,4.0,0.0,0.0,0.0,0.0,0.0,197.0,115.0,82.0,16.0,유,정문,유,여,,가능,서울 구로구 구로중앙로229,0226342591,0226342592,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",21,21.0,0.0,3.0,3.0,미설치,설치,0.0,60.0,입주민전용,입주민전용,시 분,0시 23분,시 분,0시 24분,◆1◆|지하|벽부형충전기|AC단상 5핀|완속|4|(주)에스원|,0.0,4.0,없음
서울특별시,구로구,,구로동,A15288002,구로이화우성,아파트,서울특별시 구로구 구로동 1260 구로이화우성,8369.0,서울특별시 구로구 도림로22길 8,분양,19980715.0,20090511,5,497.0,497.0,0.0,0,0.0,위탁관리,개별난방,혼합식,우성건설,우성건설,(주)무림하우징,2158619444,위탁관리,5.0,위탁관리,4.0,(주)우창개발,위탁관리,7.0,(주)우창개발,음식물쓰레기종량제,위탁관리,(주)씨앤,4,도포식,철근콘크리트구조,1300,단일계약,상주선임,R형,압력탱크식,위탁관리,12.0,0.0,0.0,0.0,0.0,0.0,493.0,134.0,359.0,85.0,무,정문,유,부,관리자 등이 긴급자동차임을 확인한 후 차단기를 수동으로 개방해 주는 경우,불가능,서울시 구로구 도림로22길8,028632836,028668132,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",23,23.0,3.0,600.0,0.0,미설치,미설치,0.0,0.0,,,,,,,,,,없음
서울특별시,구로구,,구로동,A15286809,구로주공,아파트,"서울특별시 구로구 구로동 685-223,서울특별시 구로구 구로동 685-222 구로주공",8324.0,"서울특별시 구로구 구일로4길 65,서울특별시 구로구 구일로4길 22",분양,19860630.0,20090511,19,2126.0,2126.0,0.0,0,0.0,위탁관리,중앙난방,혼합식,대한주택공사,대한주택공사,(주)무림하우징,2158619444,위탁관리,16.0,위탁관리,36.0,(주)푸른종합관리,위탁관리,18.0,,차량수거방식,위탁관리,,12,"도포식,분무식,기구부착식,독이식",철근콘크리트구조,4050,단일계약,상주선임,P형,부스타방식,위탁관리,34.0,0.0,0.0,0.0,0.0,0.0,1082.0,1082.0,0.0,154.0,무,정문,무,,,가능,서울시 구로구 구일로 4길65,028530262,028530264,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 자전거보관소",15,15.0,0.0,2076.0,3.0,설치,미설치,22.0,0.0,입주민전용,,0시 0분,,0시 0분,,◆1◆|지상|스탠드형충전기|직접입력|완속|22|신세계|,22.0,0.0,없음
서울특별시,구로구,,구로동,A15285804,구로중앙하이츠아파트,아파트,서울특별시 구로구 구로동 1269 구로중앙하이츠아파트,8279.0,서울특별시 구로구 구로동로47길 24,분양,20010920.0,20090511,5,597.0,597.0,0.0,0,0.0,위탁관리,개별난방,계단식,중앙건설,중앙건설,우리관리주식회사,1148123107,위탁관리,6.0,위탁관리,6.0,삼우안전관리유한회사,위탁관리,5.0,주식회사 이엠피서비스,거점장비수거방식,위탁관리,와이브이시스템(주),12,"도포식,분무식,기구부착식",철근콘크리트구조,1900,단일계약,상주선임,R형,부스타방식,위탁관리,0.0,0.0,0.0,13.0,0.0,0.0,617.0,75.0,542.0,108.0,유,정문,유,여,,가능,서울 구로구 구로동로 47길 24,028546751,028546752,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 자전거보관소",24,24.0,2.0,680.0,10.0,미설치,설치,0.0,2.0,,입주민전용,시 분,0시 10분,시 분,23시 59분,◆1◆|지하|스탠드형충전기|AC단상 5핀|완속|2|한전 구로금천지사|,0.0,2.0,없음
